city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1341490295187988617,Entire home,8.0,4.0,5,3.0,private,581,5.0,11.0,38.9109,-77.0127,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, TV, Central air conditioning, Portable fans, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Stainless steel gas stove, Stainless steel single oven, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Fire pit, Outdoor furniture, Outdoor dining area, Private BBQ grill: gas, Free parking on premises, Free street parking, Pets allowed, Luggage dropoff allowed, Self check-in, Keypad, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1572548932592569761,Entire home,10.0,5.0,6,5.0,private,548,4.67,3.0,38.90576,-76.94164,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, Drying rack for clothing, Mosquito net, Clothing storage, Ethernet connection, TV, Board games, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Samsung refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Samsung electric stove, Samsung stainless steel single oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Blender, Dining table, Coffee, Private entrance, Private patio or balcony, Shared backyard – Fully fenced, Free parking on premises – 2 spaces, Free street parking, EV charger - level 2, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/53169330,Entire rental unit,4.0,2.0,2,2.0,private,245,4.91,47.0,38.9165,-77.0185,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Pantene shampoo, Pantene conditioner, Dove body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet and dresser, HDTV, Air conditioning, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fast wifi – 113 Mbps, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Electric stove, Stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Blender, Coffee, Private entrance, Free street parking, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Place to stay,Arlington,https://www.airbnb.com/rooms/53113462,Private room,2.0,0.0,2,1.0,private,129,4.82,260.0,38.88057,-77.08818,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: dresser, 45 inch HDTV with Netflix, Exercise equipment: stationary bike, Crib - always at the listing, Pack ’n play/Travel crib - available upon request, Board games, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 84 Mbps, Dedicated workspace, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Coffee maker, Wine glasses, Kitchenette, Dining table, Coffee, Private entrance, Shared patio or balcony, Shared backyard – Not fully fenced, Outdoor furniture, Outdoor dining area, Private BBQ grill: charcoal, Free driveway parking on premises – 1 space, Private living room, Luggage dropoff allowed, Self check-in, Lockbox, Cleaning available during stay, Unavailable: KitchenKitchen, Unavailable: WasherWasher, Unavailable: DryerDryer"
"Washington, DC, USA",Apartment,Arlington,https://www.airbnb.com/rooms/1382859374668375745,Entire rental unit,7.0,2.0,3,2.0,private,348,4.89,28.0,38.85939,-77.05419,True,95.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, Ethernet connection, TV, Exercise equipment, Pool table, Pack ’n play/Travel crib - always at the listing, High chair, Board games, Air conditioning, Heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Private patio or balcony, Outdoor dining area, Free parking garage on premises – 1 space, Elevator, Gym, Long term stays allowed, Self check-in, Keypad, Unavailable: Private entrancePrivate entrance"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1497447589986416285,Entire rental unit,6.0,2.0,3,1.0,private,251,5.0,6.0,38.89466,-76.99613,False,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Books and reading material, Pack ’n play/Travel crib - always at the listing, Children’s books and toys for ages 2-5 years old, Clamp on table seat high chair - always at the listing, Board games, Air conditioning, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Free street parking, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1327162208730491237,Entire home,14.0,5.0,7,3.0,private,915,5.0,13.0,38.91681,-77.01559,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, Ethernet connection, TV, Books and reading material, Board games, Air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel gas stove, Stainless steel single oven, Coffee maker: Keurig coffee machine, Wine glasses, Baking sheet, Trash compactor, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Paid parking garage off premises, Luggage dropoff allowed, Self check-in, Smart lock, Housekeeping available 2 hours a day, every day - available at extra cost"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1142086417963376189,Entire rental unit,5.0,2.0,4,1.0,private,313,4.97,33.0,38.91131,-77.05924,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Drying rack for clothing, Clothing storage, TV, Books and reading material, Children’s dinnerware, Outlet covers, Air conditioning, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Shared patio or balcony, Outdoor furniture, Outdoor dining area, Free street parking, Self check-in, Smart lock"
"Washington, DC, USA",Home,Chevy Chase,https://www.airbnb.com/rooms/21924660,Entire home,6.0,4.0,5,2.0,private,611,4.96,108.0,38.9908,-77.0764,True,100.0,True,False,"Garden view, Bathtub, Hair dryer, Cleaning products, Several  shampoo, Dove / Ivory soap body soap, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet, closet, wardrobe, and dresser, TV with Netflix, Amazon Prime Video, Apple TV, premium cable, Piano, Books and reading material, Standalone high chair, Fireplace guards, Board games, Central air conditioning, Ceiling fan, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 658 Mbps, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Miele gas stove, Miele stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, french press, Wine glasses, Toaster, Blender, Rice maker, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Not fully fenced, Outdoor furniture, Outdoor dining area, BBQ grill, Free street parking, EV charger - level 1, Luggage dropoff allowed, Long term stays allowed, Cleaning available during stay"
"Washington, DC, USA",Townhouse,Washington,https://www.airbnb.com/rooms/1197064593274357523,Entire townhouse,8.0,4.0,6,2.0,private,452,4.94,48.0,38.92524,-77.05213,True,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Pack ’n play/Travel crib - always at the listing, Folding or convertible high chair - always at the listing, Air conditioning, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Coffee, Private entrance, Outdoor furniture, Free parking on premises, Pets allowed, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1378513161908210873,Entire rental unit,4.0,2.0,2,1.0,private,255,4.91,22.0,38.9158,-77.0252,True,,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Clothing storage: closet, TV, Board games, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Electric stove, Oven, Wine glasses, Baking sheet, Dining table, Coffee, Private entrance, Long term stays allowed, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Rooms,Washington,https://www.airbnb.com/rooms/1440728005740401596,Room,,2.0,2,1.0,private,196,4.93,14.0,38.93883,-77.0217,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet, TV, Air conditioning, Lock on bedroom door, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Coffee maker: Keurig coffee machine, Trash compactor, Dining table, Coffee, Laundromat nearby, Shared patio or balcony, Free street parking, Unavailable: KitchenKitchen, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Central heatingCentral heating"
"Washington, DC, USA",Home,Silver Spring,https://www.airbnb.com/rooms/615193481342602410,Entire home,10.0,4.0,1,3.0,private,297,5.0,34.0,38.99042,-77.01495,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Washer, Free dryer – In unit, Essentials, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Safe, Clothing storage: dresser, TV, Exercise equipment, Books and reading material, Crib, Pack ’n play/Travel crib, Children’s books and toys, Children’s dinnerware, Board games, Children's playroom, Air conditioning, Indoor fireplace, Ceiling fan, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel stove, Stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Hammock, Outdoor dining area, BBQ grill, Free driveway parking on premises – 2 spaces, Free street parking, Pets allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Townhouse,Arlington,https://www.airbnb.com/rooms/1379694846920956630,Entire townhouse,4.0,1.0,2,1.0,private,208,4.95,20.0,38.8884,-77.0902,True,100.0,True,False,"Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Drying rack for clothing, Mosquito net, Clothing storage, TV, Books and reading material, Pack ’n play/Travel crib, Children’s books and toys, Baby monitor - available upon request, Board games, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Fire extinguisher, First aid kit, Wifi, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Hot water kettle, Coffee maker, Wine glasses, Kitchenette, Dining table, Coffee, Private entrance, Free street parking, Pets allowed, Self check-in, Keypad, Unavailable: KitchenKitchen, Unavailable: Carbon monoxide alarmCarbon monoxide alarm"
"Washington, DC, USA",Home,Alexandria,https://www.airbnb.com/rooms/1386319066138248662,Entire home,10.0,4.0,6,3.0,private,659,4.97,34.0,38.80354,-77.0437,True,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Books and reading material, Pack ’n play/Travel crib - always at the listing, Standalone high chair - always at the listing, Children’s dinnerware, Board games, Air conditioning, Indoor fireplace, Ceiling fan, Portable fans, Central heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Stainless steel single oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private backyard, Fire pit, Outdoor furniture, Paid parking garage off premises, Paid parking on premises, Self check-in, Keypad, Unavailable: Private entrancePrivate entrance"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1642992058847607248,Entire rental unit,12.0,5.0,6,4.0,private,502,,,38.9711,-77.0227,False,,True,False,"City skyline view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Free dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet, TV, Exercise equipment, Pack ’n play/Travel crib, Board games, Air conditioning, Central heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: french press, Keurig coffee machine, Wine glasses, Toaster, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Fire pit, Outdoor furniture, Outdoor dining area, Outdoor kitchen, BBQ grill, Free parking on premises, Free street parking, Private gym in building, Long term stays allowed, Self check-in, Smart lock"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1592105217179039439,Entire home,12.0,4.0,7,3.0,private,518,4.37,2.0,38.9015,-76.9926,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Safe, Clothing storage, TV, Books and reading material, Children’s books and toys, Window guards, Board games, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Barbecue utensils, Coffee, Private entrance, Laundromat nearby, Patio or balcony, Outdoor furniture, BBQ grill, Free parking on premises, Free street parking, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Townhouse,Washington,https://www.airbnb.com/rooms/861857172153830345,Entire townhouse,12.0,7.0,11,4.0,private,1286,4.97,177.0,38.90602,-77.01579,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, TV with Roku, Piano, Books and reading material, Pack ’n play/Travel crib - available upon request, Children’s books and toys, Folding or convertible high chair - available upon request, Board games, Central air conditioning, Indoor fireplace: gas, Ceiling fan, Portable fans, Central heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Forno stainless steel gas stove, Forno stainless steel double oven, Hot water kettle, Coffee maker: espresso machine, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Dining table, Coffee, Private entrance, Laundromat nearby, Shared patio or balcony, Shared backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Free driveway parking on premises – 1 space, Free street parking, Paid parking lot off premises, Pets allowed, Luggage dropoff allowed, Self check-in, Smart lock"
"Washington, DC, USA",Guesthouse,Washington,https://www.airbnb.com/rooms/1631345114483164075,Entire guesthouse,4.0,2.0,3,1.0,private,187,5.0,5.0,38.89957,-76.98394,False,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Room-darkening shades, Clothing storage, TV, Children’s dinnerware, Air conditioning, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Smeg refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Electric stove, Oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Coffee, Private entrance, Self check-in, Smart lock"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/942139518839033372,Entire home,5.0,2.0,2,1.0,private,252,4.71,55.0,38.9165,-77.0137,False,100.0,True,False,"Hair dryer, Hot water, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, TV, Air conditioning, Heating - split type ductless system, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Stove, Stainless steel oven, Coffee maker: Keurig coffee machine, Wine glasses, Baking sheet, Dining table, Coffee, Private entrance, Free street parking, Luggage dropoff allowed, Self check-in, Lockbox, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1332935498077637993,Entire home,8.0,5.0,5,3.0,private,632,4.95,19.0,38.9017,-76.9952,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, TV, Exercise equipment: free weights, yoga mat, Books and reading material, Air conditioning, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Fisher paykel refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Cafe electric stove, Cafe oven, Hot water kettle, Coffee maker: drip coffee maker, french press, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Hammock, Sun loungers, Free street parking, Private gym in building, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad"
"Washington, DC, USA",Apartment,Arlington,https://www.airbnb.com/rooms/826765872015187614,Entire rental unit,5.0,2.0,3,2.0,private,334,4.73,63.0,38.8603,-77.0559,False,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Hot water, Washer, Dryer, Essentials, Bed linens, Iron, Drying rack for clothing, TV, Pack ’n play/Travel crib - always at the listing, Indoor fireplace, Heating, Smoke alarm, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Coffee maker, Toaster, Backyard, Elevator, Gym, Paid parking off premises, Long term stays allowed, Self check-in, Building staff, Unavailable: Air conditioningAir conditioning, Unavailable: Carbon monoxide alarmCarbon monoxide alarm, Unavailable: Private entrancePrivate entrance"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1489946735253603377,Entire home,5.0,3.0,4,2.0,private,468,4.98,2.0,38.91856,-77.07121,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet and dresser, TV, Game console: Nintendo Switch, Books and reading material, Children’s books and toys, Board games, Air conditioning, Radiant heating, Smoke alarm, Carbon monoxide alarm, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Stainless steel oven, Hot water kettle, Coffee maker: espresso machine, pour-over coffee, Wine glasses, Blender, Coffee, Private entrance, Private patio or balcony, Backyard, Outdoor furniture, BBQ grill, Free street parking, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Home,Arlington,https://www.airbnb.com/rooms/1195494487143388913,Entire home,5.0,3.0,3,3.0,private,342,4.88,8.0,38.89114,-77.09804,True,100.0,True,False,"Bathtub, Hot water, Washer, Dryer – In unit, Clothing storage, TV, Air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Oven, Coffee maker, Free parking on premises, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Townhouse,Washington,https://www.airbnb.com/rooms/1049327323325388504,Entire townhouse,7.0,4.0,5,3.0,private,401,4.93,44.0,38.921,-77.0103,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Extra pillows and blankets, Iron, Clothing storage, TV, Books and reading material, Children’s books and toys, Board games, Central air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Samsung stainless steel electric stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Coffee, Private entrance, Patio or balcony, Backyard, Free carport on premises – 1 space, Free street parking, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Home,Kensington,https://www.airbnb.com/rooms/830928486947151582,Entire home,8.0,4.0,4,2.0,private,340,4.96,49.0,39.0247,-77.0611,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: closet and dresser, TV, Bluetooth sound system, Exercise equipment: free weights, yoga mat, Books and reading material, Crib, Pack ’n play/Travel crib - always at the listing, Children’s books and toys for ages 2-5 years old, Children’s dinnerware, Board games, Central air conditioning, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Stainless steel double oven, Hot water kettle, Coffee maker: french press, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking garage on premises, Free street parking, Long term stays allowed, Self check-in, Smart lock, Cleaning available during stay, Unavailable: Private entrancePrivate entrance"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1261586505885196731,Entire home,8.0,4.0,4,3.0,private,572,4.77,31.0,38.8786,-76.9836,True,100.0,True,False,"Hot water, Washer, Free dryer – In unit, Bed linens, TV, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Kitchen, Dishes and silverware, Dishwasher, Gas stove, Coffee maker: drip coffee maker, Free parking on premises, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1365386289771516430,Entire home,10.0,4.0,6,3.0,private,395,5.0,26.0,38.93608,-76.98054,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Exercise equipment: treadmill, yoga mat, Pack ’n play/Travel crib - always at the listing, Children’s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old, Standalone high chair - always at the listing, Children’s dinnerware, Board games, Central air conditioning, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Gas stove, Stainless steel single oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Dining table, Coffee, Private entrance, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, BBQ grill, Free driveway parking on premises – 2 spaces, Free street parking, Private gym in building, Long term stays allowed"
